area,bbox,category_id,id,image_id
52264,"[602, 845, 278, 188]",3482,1015,268
93107,"[575, 192, 329, 283]",25468,4450,1169
102810,"[85, 832, 345, 298]",25468,4449,1170
171912,"[591, 784, 377, 456]",30307,4456,1169
151360,"[43, 14, 352, 430]",30307,4455,1168
161184,"[52, 25, 368, 438]",30307,4457,1170
53130,"[139, 871, 231, 230]",29666,4453,1169
46438,"[593, 170, 217, 214]",29666,4454,1168
51597,"[125, 271, 273, 189]",3482,4447,1169
52731,"[601, 844, 279, 189]",3482,4448,1170
97202,"[618, 719, 262, 371]",32309,2268,597
37050,"[399, 865, 190, 195]",3350,2260,595
33670,"[391, 220, 185, 182]",3350,2262,597
32757,"[351, 164, 179, 183]",3350,2261,596
36480,"[649, 291, 192, 190]",16231,2263,595
36270,"[123, 825, 195, 186]",16231,2265,597
29106,"[123, 261, 198, 147]",1899,4873,1280
29694,"[141, 270, 202, 147]",1899,4874,1281
115712,"[605, 691, 256, 452]",31704,4876,1280
112750,"[636, 726, 250, 451]",31704,4877,1281
35520,"[126, 845, 192, 185]",21770,4880,1281
33840,"[674, 288, 188, 180]",21770,4879,1279
137378,"[568, 0, 298, 461]",16550,4881,1280
141968,"[600, 1, 304, 467]",16550,4883,1281
86991,"[119, 773, 321, 271]",27732,4001,1056
78177,"[563, 267, 309, 253]",27732,3999,1054
214412,"[71, 56, 443, 484]",31884,4010,1056
204053,"[59, 33, 419, 487]",31884,4008,1055
220378,"[499, 700, 439, 502]",31884,4009,1054
48168,"[648, 183, 223, 216]",29666,4004,1055
52441,"[81, 852, 229, 229]",29666,4002,1054
56079,"[596, 799, 279, 201]",3482,4006,1056
56231,"[570, 767, 277, 203]",3482,4007,1055
54054,"[131, 300, 273, 198]",3482,4005,1054
32760,"[149, 240, 182, 180]",1899,2491,659
86420,"[614, 224, 298, 290]",18109,2498,660
94839,"[44, 746, 313, 303]",18109,2497,659
88450,"[80, 789, 305, 290]",18109,2496,658
102704,"[115, 215, 392, 262]",29450,2494,660
109612,"[465, 785, 409, 268]",29450,2493,659
107600,"[497, 819, 400, 269]",29450,2495,658
148385,"[65, 742, 295, 503]",16550,2500,660
146652,"[631, 10, 303, 484]",16550,2499,658
33123,"[377, 219, 183, 181]",3350,1380,369
34216,"[335, 161, 182, 188]",3350,1379,368
37050,"[416, 878, 190, 195]",3350,1378,367
120400,"[47, 695, 280, 430]",3831,1386,369
127008,"[2, 597, 288, 441]",3831,1385,368
120275,"[644, 177, 283, 425]",3831,1384,367
58310,"[585, 825, 245, 238]",16261,1383,369
60993,"[542, 732, 251, 243]",16261,1382,368
57810,"[153, 263, 246, 235]",16261,1381,367
102011,"[135, 726, 247, 413]",35205,523,141
92568,"[617, 115, 228, 406]",35205,524,140
92584,"[577, 191, 326, 284]",25468,528,141
104232,"[85, 830, 344, 303]",25468,526,140
208426,"[581, 660, 394, 529]",31884,531,141
205539,"[35, 63, 393, 523]",31884,529,140
198182,"[12, 46, 394, 503]",31884,530,139
51379,"[127, 271, 269, 191]",3482,522,141
53847,"[575, 812, 279, 193]",3482,520,139
37620,"[638, 277, 220, 171]",19860,3583,945
40128,"[91, 828, 228, 176]",19860,3584,943
37687,"[126, 864, 223, 169]",19860,3582,944
170040,"[629, 646, 327, 520]",25366,3578,945
144936,"[42, 93, 297, 488]",25366,3576,943
152304,"[63, 107, 304, 501]",25366,3577,944
51075,"[115, 857, 227, 225]",20237,3579,945
46852,"[615, 186, 221, 212]",20237,3580,943
49476,"[642, 189, 228, 217]",20237,3581,944
59247,"[573, 838, 261, 227]",3482,3586,943
60030,"[599, 867, 261, 230]",3482,3585,944
18760,"[210, 314, 134, 140]",23202,612,160
19040,"[653, 853, 140, 136]",23202,610,162
19320,"[626, 821, 138, 140]",23202,611,161
45365,"[628, 887, 211, 215]",3543,609,160
39999,"[143, 172, 201, 199]",3543,608,161
44099,"[150, 915, 209, 211]",4542,604,160
41004,"[600, 146, 204, 201]",4542,605,161
138142,"[128, 539, 289, 478]",16550,603,162
141036,"[97, 490, 292, 483]",16550,602,161
42218,"[138, 189, 209, 202]",3543,725,192
40198,"[122, 183, 202, 199]",3543,724,191
46655,"[645, 876, 217, 215]",3543,723,190
40582,"[671, 154, 206, 197]",4542,719,192
40400,"[641, 151, 202, 200]",4542,718,191
45576,"[104, 906, 216, 211]",4542,717,190
47520,"[128, 831, 220, 216]",10220,720,192
46434,"[643, 262, 218, 213]",10220,721,190
140940,"[608, 608, 290, 486]",16550,726,192
138252,"[581, 567, 281, 492]",16550,727,191
134316,"[106, 192, 287, 468]",16550,728,190
31948,"[152, 254, 196, 163]",1899,4541,1194
30107,"[136, 246, 187, 161]",1899,4540,1193
35638,"[644, 855, 206, 173]",1899,4539,1192
79420,"[520, 791, 380, 209]",33008,4543,1193
54945,"[162, 814, 185, 297]",24849,4546,1194
55692,"[130, 774, 182, 306]",24849,4547,1193
49860,"[643, 206, 180, 277]",24849,4545,1192
138142,"[612, 64, 289, 478]",16550,4550,1194
127218,"[587, 55, 273, 466]",16550,4548,1193
160468,"[542, 652, 308, 521]",12777,4773,1251
163938,"[96, 55, 307, 534]",12777,4775,1250
156954,"[100, 37, 303, 518]",12777,4774,1249
93946,"[136, 108, 214, 439]",4377,4766,1251
96942,"[594, 702, 214, 453]",4377,4764,1249
73980,"[551, 188, 274, 270]",5093,4769,1251
79806,"[109, 814, 283, 282]",5093,4768,1250
77562,"[105, 798, 279, 278]",5093,4767,1249
101124,"[610, 83, 212, 477]",2482,4771,1250
105160,"[620, 52, 220, 478]",2482,4770,1249
29651,"[139, 219, 199, 149]",1899,3732,985
30843,"[156, 224, 207, 149]",1899,3734,987
32648,"[631, 901, 212, 154]",1899,3733,986
97672,"[521, 804, 421, 232]",29450,3737,985
91430,"[551, 843, 410, 223]",29450,3735,987
93610,"[46, 232, 407, 230]",29450,3736,986
55076,"[152, 773, 196, 281]",24849,3739,987
51072,"[645, 260, 192, 266]",24849,3738,986
53743,"[602, 196, 241, 223]",16547,3741,987
108540,"[525, 538, 270, 402]",35205,2638,695
103878,"[566, 632, 261, 398]",35205,2639,696
36288,"[403, 848, 189, 192]",3350,2634,694
34216,"[347, 188, 182, 188]",3350,2635,695
33304,"[388, 252, 184, 181]",3350,2636,696
89908,"[94, 697, 338, 266]",19231,2632,695
88312,"[141, 801, 322, 266]",19231,2633,696
32760,"[414, 220, 180, 182]",3350,2507,663
36863,"[376, 877, 191, 193]",3350,2505,661
35530,"[369, 162, 187, 190]",3350,2506,662
42025,"[595, 814, 205, 205]",31862,2510,663
42230,"[179, 304, 206, 205]",31862,2508,661
36670,"[86, 832, 193, 190]",16231,2504,663
37440,"[45, 745, 195, 192]",16231,2503,662
102831,"[588, 702, 227, 453]",4377,1141,306
97461,"[136, 104, 221, 441]",4377,1139,305
108811,"[596, 705, 233, 467]",4377,1140,304
104280,"[128, 802, 330, 316]",3742,1138,306
95130,"[484, 151, 315, 302]",3742,1137,305
112216,"[130, 813, 338, 332]",3742,1136,304
148490,"[102, 116, 310, 479]",22626,1146,306
155430,"[524, 605, 314, 495]",22626,1147,305
147136,"[108, 147, 304, 484]",22626,1145,304
97000,"[631, 29, 200, 485]",2482,1143,306
105350,"[96, 692, 215, 490]",2482,1142,305
107744,"[142, 154, 259, 416]",31704,2755,725
45796,"[637, 885, 214, 214]",3543,2749,725
40200,"[134, 179, 201, 200]",3543,2750,724
42218,"[149, 183, 209, 202]",3543,2748,726
52212,"[152, 873, 228, 229]",10220,2753,725
46860,"[579, 168, 220, 213]",10220,2751,724
55454,"[107, 736, 238, 233]",16547,2745,724
52628,"[139, 777, 236, 223]",16547,2747,726
40228,"[85, 825, 226, 178]",19860,3065,806
37740,"[119, 864, 222, 170]",19860,3063,805
164406,"[614, 712, 318, 517]",25366,3056,807
142984,"[62, 31, 293, 488]",25366,3055,806
155848,"[75, 36, 308, 506]",25366,3054,805
53124,"[118, 839, 233, 228]",29666,3057,807
47520,"[609, 198, 220, 216]",29666,3058,806
49056,"[63, 203, 224, 219]",29666,3059,805
61712,"[565, 841, 266, 232]",3482,3061,806
60320,"[593, 871, 260, 232]",3482,3062,805
45136,"[642, 833, 217, 208]",22346,679,179
40795,"[142, 239, 205, 199]",22346,680,178
38986,"[123, 231, 202, 193]",22346,681,180
35024,"[178, 814, 176, 199]",27776,670,178
52206,"[152, 851, 231, 226]",20237,675,179
48816,"[605, 196, 226, 216]",20237,673,178
48138,"[574, 191, 226, 213]",20237,674,180
57902,"[173, 273, 262, 221]",3482,677,179
57816,"[567, 816, 264, 219]",3482,678,178
59850,"[539, 781, 266, 225]",3482,676,180
40406,"[89, 827, 227, 178]",19860,2878,759
37518,"[125, 864, 222, 169]",19860,2879,757
172692,"[80, 28, 324, 533]",31884,2875,759
190503,"[559, 665, 347, 549]",31884,2874,758
179692,"[97, 46, 334, 538]",31884,2876,757
40506,"[592, 194, 258, 157]",36636,2873,759
45925,"[96, 907, 275, 167]",36636,2872,758
39900,"[618, 202, 266, 150]",36636,2871,757
53900,"[155, 220, 245, 220]",3482,2881,758
60060,"[599, 868, 260, 231]",3482,2880,757
34040,"[132, 840, 184, 185]",3350,5614,1479
36480,"[87, 756, 190, 192]",3350,5613,1478
52488,"[657, 867, 243, 216]",36636,5617,1479
53724,"[621, 776, 242, 222]",36636,5616,1478
95115,"[357, 678, 255, 373]",18356,5618,1477
92256,"[367, 203, 248, 372]",18356,5620,1479
88920,"[326, 131, 247, 360]",18356,5619,1478
81807,"[680, 155, 201, 407]",35205,893,235
79401,"[652, 143, 199, 399]",35205,894,237
86726,"[104, 685, 206, 421]",35205,895,236
45938,"[95, 853, 223, 206]",27652,898,235
47040,"[62, 811, 224, 210]",27652,897,237
43215,"[161, 234, 215, 201]",28762,890,235
41406,"[145, 223, 206, 201]",28762,891,237
47475,"[611, 834, 225, 211]",28762,892,236
47144,"[586, 846, 284, 166]",3482,887,235
48475,"[131, 288, 277, 175]",3482,888,236
206145,"[473, 672, 405, 509]",31884,4487,1177
212675,"[123, 62, 413, 515]",31884,4485,1179
200384,"[103, 49, 404, 496]",31884,4486,1178
33930,"[640, 292, 174, 195]",27776,4492,1177
34626,"[178, 813, 174, 199]",27776,4493,1179
36874,"[145, 776, 179, 206]",27776,4491,1178
52432,"[155, 849, 232, 226]",20237,4482,1177
48608,"[605, 196, 224, 217]",20237,4484,1179
47520,"[577, 190, 220, 216]",20237,4483,1178
58464,"[174, 272, 261, 224]",3482,4490,1177
58300,"[564, 813, 265, 220]",3482,4488,1179
34969,"[315, 155, 187, 187]",3350,5194,1364
33489,"[357, 213, 183, 183]",3350,5195,1365
123840,"[457, 246, 430, 288]",33879,5190,1363
135000,"[36, 671, 450, 300]",33879,5191,1364
123954,"[84, 774, 438, 283]",33879,5192,1365
57575,"[118, 293, 245, 235]",16261,5187,1363
62491,"[576, 699, 253, 247]",16261,5188,1364
57358,"[621, 795, 241, 238]",16261,5189,1365
44600,"[671, 255, 223, 200]",27652,4473,1174
47264,"[61, 810, 224, 211]",27652,4475,1175
165032,"[41, 73, 392, 421]",30307,4472,1176
155288,"[30, 61, 376, 413]",30307,4471,1175
48160,"[632, 180, 224, 215]",29666,4476,1176
46870,"[604, 177, 218, 215]",29666,4477,1175
47595,"[585, 845, 285, 167]",3482,4479,1176
48475,"[131, 287, 277, 175]",3482,4480,1174
50400,"[558, 811, 288, 175]",3482,4481,1175
33852,"[390, 247, 186, 182]",3350,5456,1437
35340,"[349, 185, 186, 190]",3350,5455,1436
44461,"[170, 338, 173, 257]",13899,5451,1435
45936,"[641, 713, 174, 264]",13899,5453,1437
48508,"[601, 626, 181, 268]",13899,5452,1436
51300,"[153, 785, 228, 225]",20237,5458,1437
82433,"[52, 858, 373, 221]",25468,1888,501
85470,"[11, 813, 385, 222]",25468,1890,500
200583,"[526, 728, 437, 459]",25366,1885,499
190490,"[46, 76, 430, 443]",25366,1887,501
51870,"[125, 272, 273, 190]",3482,1894,499
54600,"[576, 810, 280, 195]",3482,1896,500
60250,"[167, 835, 250, 241]",16261,1892,499
57536,"[572, 194, 248, 232]",16261,1891,501
54036,"[547, 189, 237, 228]",16261,1893,500
215292,"[72, 129, 466, 462]",31884,4953,1300
220340,"[472, 653, 460, 479]",31884,4954,1301
47488,"[61, 810, 224, 212]",27652,4958,1302
43758,"[673, 257, 221, 198]",27652,4956,1301
48600,"[630, 179, 225, 216]",29666,4962,1300
52668,"[125, 864, 231, 228]",29666,4963,1301
50225,"[558, 811, 287, 175]",3482,4959,1302
47762,"[585, 845, 286, 167]",3482,4961,1300
48752,"[133, 288, 277, 176]",3482,4960,1301
115866,"[526, 652, 314, 369]",35205,3209,846
113460,"[146, 287, 310, 366]",35205,3207,844
122740,"[483, 550, 323, 380]",35205,3208,845
35156,"[364, 210, 188, 187]",3350,3206,846
36672,"[423, 887, 192, 191]",3350,3204,844
34404,"[325, 152, 183, 188]",3350,3205,845
117633,"[69, 708, 347, 339]",20013,3212,846
107802,"[560, 277, 339, 318]",20013,3210,844
121450,"[28, 621, 350, 347]",20013,3211,845
37442,"[390, 860, 193, 194]",3350,4829,1264
43056,"[638, 322, 208, 207]",31862,4826,1264
44512,"[82, 705, 208, 214]",31862,4827,1265
50225,"[547, 752, 205, 245]",36636,4825,1266
53383,"[506, 662, 211, 253]",36636,4824,1265
33453,"[198, 797, 177, 189]",12246,1162,311
32745,"[616, 321, 177, 185]",12246,1160,310
34933,"[166, 766, 181, 193]",12246,1161,312
41607,"[133, 176, 207, 201]",3543,1158,311
47089,"[653, 8889, 217, 217]",3543,1157,310
39999,"[117, 168, 201, 199]",3543,1159,312
42210,"[634, 193, 210, 201]",4542,1167,311
40795,"[607, 191, 205, 199]",4542,1165,312
149460,"[583, 682, 318, 470]",16550,1164,311
151515,"[558, 634, 315, 481]",16550,1163,312
85666,"[106, 687, 203, 422]",35205,504,133
80770,"[651, 137, 197, 410]",35205,502,134
83022,"[680, 151, 202, 411]",35205,503,135
199555,"[582, 691, 373, 535]",31884,501,133
176800,"[45, 6, 340, 520]",31884,499,134
44000,"[672, 255, 220, 200]",27652,506,133
47686,"[62, 810, 226, 211]",27652,505,134
46575,"[93, 852, 225, 207]",27652,507,135
48024,"[133, 288, 276, 174]",3482,496,133
47144,"[587, 846, 284, 166]",3482,498,135
39000,"[94, 210, 200, 195]",22346,2388,629
40590,"[110, 220, 205, 198]",22346,2387,630
90482,"[86, 728, 322, 281]",27732,2384,629
87532,"[123, 768, 316, 277]",27732,2385,630
80936,"[565, 260, 302, 268]",27732,2383,628
34034,"[620, 177, 187, 182]",16231,2378,629
35263,"[645, 186, 197, 179]",16231,2379,630
38220,"[143, 892, 196, 195]",16231,2377,628
57475,"[579, 760, 275, 209]",3482,2380,629
57475,"[609, 792, 275, 209]",3482,2382,630
54128,"[122, 306, 272, 199]",3482,2381,628
117248,"[151, 186, 256, 458]",27925,3414,899
118825,"[599, 624, 245, 485]",27925,3416,900
124206,"[569, 583, 254, 489]",27925,3415,898
36000,"[159, 871, 180, 200]",12246,3409,899
33389,"[647, 202, 173, 193]",12246,3408,900
47524,"[648, 885, 218, 218]",3543,3406,899
40194,"[119, 172, 203, 198]",3543,3405,898
51726,"[650, 257, 233, 222]",16547,3412,899
52658,"[108, 821, 233, 226]",16547,3413,900
54984,"[76, 779, 237, 232]",16547,3411,898
99588,"[84, 122, 258, 386]",6191,931,249
174420,"[57, 124, 340, 513]",6191,929,247
104006,"[122, 826, 322, 323]",3742,940,248
172186,"[555, 593, 343, 502]",22361,936,249
114091,"[609, 736, 271, 421]",22361,937,247
98861,"[633, 61, 203, 487]",2482,934,248
110334,"[84, 660, 222, 497]",2482,932,249
99015,"[626, 93, 205, 483]",2482,933,247
92660,"[613, 137, 226, 410]",35205,108,28
99462,"[140, 707, 242, 411]",35205,106,30
87136,"[580, 135, 224, 389]",35205,107,29
195386,"[16, 59, 422, 463]",25366,103,28
196729,"[566, 726, 409, 481]",25366,105,30
35223,"[176, 812, 177, 199]",27776,110,28
34692,"[638, 293, 177, 196]",27776,109,30
37080,"[145, 775, 180, 206]",27776,111,29
57681,"[174, 275, 261, 221]",3482,112,30
60876,"[537, 777, 267, 228]",3482,114,29
37968,"[644, 278, 226, 168]",19860,2669,704
37740,"[118, 863, 222, 170]",19860,2667,705
39825,"[84, 825, 225, 177]",19860,2668,703
44517,"[664, 869, 213, 209]",22346,2670,704
41184,"[120, 200, 208, 198]",22346,2672,705
39390,"[105, 193, 202, 195]",22346,2671,703
52658,"[117, 839, 233, 226]",29666,2662,704
47730,"[608, 199, 222, 215]",29666,2661,703
54412,"[161, 213, 244, 223]",3482,2664,704
60347,"[593, 827, 259, 233]",3482,2665,705
61248,"[565, 843, 264, 232]",3482,2666,703
44308,"[656, 852, 212, 209]",22346,33,7
40779,"[128, 219, 207, 197]",22346,32,8
39004,"[115, 210, 199, 196]",22346,31,9
43581,"[670, 255, 219, 199]",27652,25,7
45954,"[96, 854, 222, 207]",27652,26,8
51980,"[133, 870, 230, 226]",20237,35,7
48590,"[622, 178, 226, 215]",20237,36,8
45998,"[597, 176, 218, 211]",20237,34,9
47472,"[130, 289, 276, 172]",3482,29,7
50112,"[559, 812, 288, 174]",3482,28,9
37687,"[125, 864, 223, 169]",19860,1592,421
46092,"[95, 907, 276, 167]",36636,1589,422
39634,"[618, 202, 266, 149]",36636,1590,421
40506,"[592, 193, 258, 157]",36636,1588,423
54366,"[154, 218, 246, 221]",3482,1595,422
59540,"[599, 868, 260, 229]",3482,1596,421
59508,"[572, 839, 261, 228]",3482,1594,423
183340,"[552, 698, 356, 515]",34596,1586,422
169632,"[94, 36, 342, 496]",34596,1585,421
164340,"[77, 15, 332, 495]",34596,1587,423
83220,"[572, 232, 380, 219]",25468,3827,1008
85914,"[11, 811, 387, 222]",25468,3825,1007
194456,"[514, 650, 446, 436]",25366,3821,1008
189504,"[43, 178, 448, 423]",25366,3820,1006
182313,"[33, 156, 431, 423]",25366,3819,1007
52664,"[139, 849, 232, 227]",20237,3822,1008
48825,"[619, 197, 225, 217]",20237,3824,1006
47515,"[591, 190, 221, 215]",20237,3823,1007
51952,"[125, 271, 272, 191]",3482,3818,1008
51986,"[602, 845, 278, 187]",3482,3816,1006
84864,"[13, 813, 384, 221]",25468,3524,929
82060,"[52, 856, 373, 220]",25468,3523,928
203609,"[30, 39, 413, 493]",31884,3520,929
211792,"[44, 62, 434, 488]",31884,3519,928
37248,"[164, 856, 194, 192]",16231,3528,930
35908,"[630, 220, 191, 188]",16231,3530,928
50920,"[127, 272, 268, 190]",3482,3525,930
53847,"[576, 811, 279, 193]",3482,3527,929
51522,"[603, 845, 277, 186]",3482,3526,928
33304,"[376, 198, 181, 184]",3350,4870,1277
35532,"[373, 833, 189, 188]",3350,4869,1276
129471,"[152, 603, 309, 419]",3831,4865,1278
134706,"[110, 508, 314, 429]",3831,4864,1277
129580,"[517, 263, 310, 418]",3831,4863,1276
55352,"[623, 703, 187, 296]",38161,4868,1278
57984,"[581, 612, 192, 302]",38161,4867,1277
56810,"[166, 291, 190, 299]",38161,4866,1276
113847,"[117, 157, 277, 411]",29344,3795,1001
128820,"[588, 677, 285, 452]",29344,3797,1002
128576,"[613, 714, 287, 448]",29344,3796,1000
27641,"[685, 807, 131, 211]",1899,3793,1001
25929,"[161, 257, 129, 201]",1899,3794,1002
26000,"[182, 266, 130, 200]",1899,3792,1000
48931,"[601, 252, 293, 167]",24849,3803,1001
51545,"[59, 856, 305, 169]",24849,3802,1002
49995,"[92, 894, 303, 165]",24849,3801,1000
57121,"[125, 813, 239, 239]",16547,3800,1001
51075,"[599, 212, 227, 225]",16547,3798,1002
53562,"[623, 220, 237, 226]",16547,3799,1000
36099,"[379, 905, 191, 189]",3350,5666,1492
34410,"[410, 193, 185, 186]",3350,5668,1494
36465,"[368, 134, 187, 195]",3350,5667,1493
37288,"[638, 810, 158, 236]",21324,5665,1494
131480,"[98, 632, 346, 380]",18146,5671,1494
132271,"[61, 543, 349, 379]",18146,5670,1493
50621,"[633, 802, 227, 223]",20237,558,150
50600,"[118, 300, 230, 220]",20237,556,148
91047,"[94, 698, 341, 267]",19231,560,149
87283,"[500, 237, 337, 259]",19231,559,148
165986,"[124, 80, 298, 557]",6191,3561,937
159192,"[521, 597, 297, 536]",6191,3563,939
108576,"[596, 705, 234, 464]",4377,3555,937
97461,"[133, 104, 221, 441]",4377,3557,939
104610,"[128, 801, 330, 317]",3742,3566,938
111878,"[131, 814, 338, 331]",3742,3564,937
94213,"[486, 151, 313, 301]",3742,3565,939
97083,"[629, 29, 201, 483]",2482,3559,938
104157,"[98, 691, 213, 489]",2482,3558,939
105194,"[49, 788, 353, 298]",25468,2029,536
104232,"[85, 829, 344, 303]",25468,2030,535
198685,"[68, 117, 395, 503]",31884,2032,536
42237,"[644, 141, 141, 247]",36636,2024,536
47160,"[132, 828, 180, 262]",36636,2025,537
44450,"[675, 173, 175, 254]",36636,2023,535
50841,"[128, 271, 269, 189]",3482,2028,537
51245,"[602, 847, 277, 185]",3482,2027,535
76028,"[116, 769, 332, 229]",20876,2522,666
79109,"[86, 727, 331, 239]",20876,2521,665
45682,"[633, 209, 182, 251]",36636,2513,666
48006,"[167, 800, 189, 254]",36636,2511,664
44268,"[147, 189, 217, 204]",28762,2517,666
41808,"[131, 184, 208, 201]",28762,2518,665
47508,"[632, 874, 222, 214]",28762,2519,664
57028,"[652, 750, 212, 269]",3482,2514,666
56910,"[625, 718, 210, 271]",3482,2515,665
54016,"[142, 293, 211, 256]",3482,2516,664
34672,"[640, 291, 176, 197]",27776,4758,1248
35577,"[176, 813, 177, 201]",27776,4760,1247
37080,"[144, 778, 180, 206]",27776,4759,1246
59360,"[172, 272, 265, 224]",3482,4762,1248
59052,"[565, 814, 266, 222]",3482,4761,1247
60648,"[538, 778, 266, 228]",3482,4763,1246
183478,"[74, 108, 398, 461]",34596,4756,1247
183280,"[56, 79, 395, 464]",34596,4755,1246
62244,"[135, 831, 252, 247]",16261,4754,1248
56852,"[603, 192, 244, 233]",16261,4753,1247
34224,"[329, 187, 184, 186]",3350,5047,1325
35910,"[421, 843, 190, 189]",3350,5046,1324
33672,"[369, 245, 184, 183]",3350,5048,1326
53360,"[561, 749, 232, 230]",20237,5053,1325
50844,"[153, 248, 228, 223]",20237,5052,1324
50624,"[601, 840, 226, 224]",20237,5054,1326
96250,"[117, 575, 275, 350]",18356,5050,1325
88631,"[546, 267, 263, 337]",18356,5049,1324
96320,"[72, 129, 224, 430]",12080,637,169
114453,"[651, 693, 243, 471]",12080,638,170
106470,"[642, 687, 234, 455]",12080,639,171
157798,"[523, 551, 307, 514]",6191,640,169
161195,"[114, 163, 313, 515]",6191,642,170
160561,"[117, 131, 307, 523]",6191,641,171
72624,"[551, 191, 272, 267]",5093,645,169
81224,"[108, 811, 284, 286]",5093,644,170
77837,"[105, 800, 281, 277]",5093,643,171
126350,"[52, 698, 266, 475]",2482,634,169
123140,"[621, 38, 262, 470]",2482,636,171
34776,"[369, 179, 184, 189]",3350,942,251
33855,"[412, 237, 183, 185]",3350,943,252
50850,"[128, 205, 226, 225]",29666,944,250
90134,"[187, 689, 241, 374]",18356,949,252
88603,"[541, 230, 251, 353]",18356,947,250
33852,"[379, 223, 186, 182]",3350,3935,1038
37056,"[410, 878, 192, 193]",3350,3933,1036
35343,"[337, 163, 187, 189]",3350,3934,1037
89179,"[181, 715, 257, 347]",19231,3941,1038
85800,"[531, 240, 260, 330]",19231,3939,1036
91074,"[138, 614, 258, 353]",19231,3940,1037
61824,"[611, 796, 224, 276]",38161,3938,1038
63384,"[144, 246, 228, 278]",38161,3936,1036
