area,bbox,category_id,id,image_id,file_name,width,height,imgfile,drug_N,drug_S,back_color,drug_dir,light_color,camera_la,camera_lo,size,dl_mapping_code,dl_name,dl_name_en,img_key,dl_material,dl_material_en,dl_custom_shape,dl_company,dl_company_en,di_company_mf,di_company_mf_en,item_seq,di_item_permit_date,di_class_no,di_etc_otc_code,di_edi_code,chart,drug_shape,thick,leng_long,leng_short,print_front,print_back,color_class1,color_class2,img_regist_ts,form_code_name,change_date
169632,"[94, 36, 342, 496]",34596,1585,421,K-003483-019861-034597-036637_0_2_0_2_90_000_200.png,976,1280,K-003483-019861-034597-036637_0_2_0_2_90_000_200.png,K-034597,정상알약,연회색 배경,앞면,주백색,90,0,200,K-034597,제미메트서방정 50/1000mg,Zemimet SR Tab. 50/1000mg,http://connectdi.com/design/img/drug/147426964205900067.jpg,제미글립틴타르타르산염1.5수화물|메트포르민염산염,Gemigliptin Tartrate Sesquihydrate| Metformin Hydrochloride,서방형정제,(주)엘지화학,Lg Chem,,,201405223,20141107,[03960]당뇨병용제,전문의약품,668902910,갈색 장방형의 필름코팅정,장방형,8.25,19.81,10.07,마크,5010,분홍,,20160224,서방성필름코팅정,20210513
83220,"[572, 232, 380, 219]",25468,3827,1008,K-003483-020238-025367-025469_0_2_0_2_70_000_200.png,976,1280,K-003483-020238-025367-025469_0_2_0_2_70_000_200.png,K-025469,정상알약,연회색 배경,앞면,주백색,70,0,200,K-025469,아모잘탄정 5/100mg,Amosartan Tab 5/100mg,http://connectdi.com/design/img/drug/147427809486700196.jpg,로사르탄칼륨|암로디핀캄실산염,Amlodipine Camsylate| Losartan potassium,"정제, 저작정",한미약품(주),Hanmi Pharm,,,200902349,20090331,[02140]혈압강하제,전문의약품,"643504690,A21407721",연분홍색의 장방형 필름코팅 정제,타원형,5.44,14.91,7.57,마크,Amosartan 5/100,분홍,,20150826,필름코팅정,20200825
194456,"[514, 650, 446, 436]",25366,3821,1008,K-003483-020238-025367-025469_0_2_0_2_70_000_200.png,976,1280,K-003483-020238-025367-025469_0_2_0_2_70_000_200.png,K-025367,정상알약,연회색 배경,앞면,주백색,70,0,200,K-025367,자누메트정 50/850mg,JANUMET TAB 50/850,http://connectdi.com/design/img/drug/1NOwp2F6LFI.jpg,시타글립틴인산염수화물|메트포르민염산염,Metformin Hydrochloride| Sitagliptin Phosphate Hydrate,"정제, 저작정",한국엠에스디(주),Msd Korea,,,200901817,20090310,[03960]당뇨병용제,전문의약품,"655500760,E09060771",분홍색으로 한면에 515가 새겨진 타원형의 필름코팅정,타원형,7.0,20.53,10.08,515,,분홍,,20090617,필름코팅정,20181112
52664,"[139, 849, 232, 227]",20237,3822,1008,K-003483-020238-025367-025469_0_2_0_2_70_000_200.png,976,1280,K-003483-020238-025367-025469_0_2_0_2_70_000_200.png,K-020238,정상알약,연회색 배경,앞면,주백색,70,0,200,K-020238,플라빅스정 75mg,Plavix Tab. 75mg,http://connectdi.com/design/img/drug/149883724889500122.jpg,클로피도그렐황산염,Clopidogrel Bisulfate,"정제, 저작정",(주)한독,Handok,Sanofi Winthrop Industrie,,200700907,20070122,[02180]동맥경화용제,전문의약품,"652101570,A07404851",분홍색의 원형필름코팅정,원형,4.0,8.5,8.5,75,1171,분홍,,20041222,필름코팅정,20210426
51952,"[125, 271, 272, 191]",3482,3818,1008,K-003483-020238-025367-025469_0_2_0_2_70_000_200.png,976,1280,K-003483-020238-025367-025469_0_2_0_2_70_000_200.png,K-003483,정상알약,연회색 배경,앞면,주백색,70,0,200,K-003483,기넥신에프정(은행엽엑스)(수출용),Ginexin-F Tab.,http://connectdi.com/design/img/drug/148609543321800170.jpg,은행엽건조엑스,Ginkgo Leaf Ext.,"정제, 저작정",에스케이케미칼(주),Sk Chemicals,,,199102014,19910906,[02190]기타의 순환계용약,일반의약품,"644700130,A18901361",진녹색의 타원형 필름 코팅정,장방형,3.9,11.1,6.1,SK,G40,초록,,20041222,필름코팅정,20200723
82060,"[52, 856, 373, 220]",25468,3523,928,K-003483-016232-025469-031885_0_2_0_2_90_000_200.png,976,1280,K-003483-016232-025469-031885_0_2_0_2_90_000_200.png,K-025469,정상알약,연회색 배경,앞면,주백색,90,0,200,K-025469,아모잘탄정 5/100mg,Amosartan Tab 5/100mg,http://connectdi.com/design/img/drug/147427809486700196.jpg,로사르탄칼륨|암로디핀캄실산염,Amlodipine Camsylate| Losartan potassium,"정제, 저작정",한미약품(주),Hanmi Pharm,,,200902349,20090331,[02140]혈압강하제,전문의약품,"643504690,A21407721",연분홍색의 장방형 필름코팅 정제,타원형,5.44,14.91,7.57,마크,Amosartan 5/100,분홍,,20150826,필름코팅정,20200825
211792,"[44, 62, 434, 488]",31884,3519,928,K-003483-016232-025469-031885_0_2_0_2_90_000_200.png,976,1280,K-003483-016232-025469-031885_0_2_0_2_90_000_200.png,K-031885,정상알약,연회색 배경,앞면,주백색,90,0,200,K-031885,자누메트엑스알서방정 100/1000mg,Janumet XR Tab. 100/1000mg,http://connectdi.com/design/img/drug/1NVzhGcz6SP.jpg,메트포르민염산염|시타글립틴인산염수화물,Metformin Hydrochloride| Sitagliptin Phosphate Hydrate,서방형정제,한국엠에스디(주),Msd Korea,,,201309418,20130924,[03960]당뇨병용제,전문의약품,655501800,밝은 파랑색으로 한 면에 81이 새겨진 양면이 볼록한 타원형의 필름코팅정,타원형,8.3,22.2,11.2,81,,파랑,,20131009,필름코팅정,20181112
35908,"[630, 220, 191, 188]",16231,3530,928,K-003483-016232-025469-031885_0_2_0_2_90_000_200.png,976,1280,K-003483-016232-025469-031885_0_2_0_2_90_000_200.png,K-016232,정상알약,연회색 배경,앞면,주백색,90,0,200,K-016232,리피토정 20mg,Lipitor Tab. 20mg,http://connectdi.com/design/img/drug/146031391296200164.jpg,아토르바스타틴칼슘삼수화물,Atorvastatin Calcium Hydrate,"정제, 저작정",한국화이자제약(주),Pfizer Korea,,,200410085,20041025,[02180]동맥경화용제,전문의약품,"648900260,E01890131",흰색의 원형 필름코팅정,원형,4.5,7.5,7.5,ATV,20,하양,,20121122,필름코팅정,20201117
51522,"[603, 845, 277, 186]",3482,3526,928,K-003483-016232-025469-031885_0_2_0_2_90_000_200.png,976,1280,K-003483-016232-025469-031885_0_2_0_2_90_000_200.png,K-003483,정상알약,연회색 배경,앞면,주백색,90,0,200,K-003483,기넥신에프정(은행엽엑스)(수출용),Ginexin-F Tab.,http://connectdi.com/design/img/drug/148609543321800170.jpg,은행엽건조엑스,Ginkgo Leaf Ext.,"정제, 저작정",에스케이케미칼(주),Sk Chemicals,,,199102014,19910906,[02190]기타의 순환계용약,일반의약품,"644700130,A18901361",진녹색의 타원형 필름 코팅정,장방형,3.9,11.1,6.1,SK,G40,초록,,20041222,필름코팅정,20200723
33304,"[376, 198, 181, 184]",3350,4870,1277,K-003351-003832-038162_0_2_0_2_75_000_200.png,976,1280,K-003351-003832-038162_0_2_0_2_75_000_200.png,K-003351,정상알약,연회색 배경,앞면,주백색,75,0,200,K-003351,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,http://connectdi.com/design/img/drug/147765842976900148.jpg,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,"정제, 저작정",일양약품(주),Ilyang Pharmaceutical,,,199101125,19910626,[02590]기타의 비뇨생식기관 및 항문용약,전문의약품,"641702010,A09503981",오랜지색 또는 노란색의 원형정제.,원형,2.76,7.01,7.01,I분할선Y,HT,주황,,20041222,나정,20170328
35532,"[373, 833, 189, 188]",3350,4869,1276,K-003351-003832-038162_0_2_0_2_70_000_200.png,976,1280,K-003351-003832-038162_0_2_0_2_70_000_200.png,K-003351,정상알약,연회색 배경,앞면,주백색,70,0,200,K-003351,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,http://connectdi.com/design/img/drug/147765842976900148.jpg,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,"정제, 저작정",일양약품(주),Ilyang Pharmaceutical,,,199101125,19910626,[02590]기타의 비뇨생식기관 및 항문용약,전문의약품,"641702010,A09503981",오랜지색 또는 노란색의 원형정제.,원형,2.76,7.01,7.01,I분할선Y,HT,주황,,20041222,나정,20170328
134706,"[110, 508, 314, 429]",3831,4864,1277,K-003351-003832-038162_0_2_0_2_75_000_200.png,976,1280,K-003351-003832-038162_0_2_0_2_75_000_200.png,K-003832,정상알약,연회색 배경,앞면,주백색,75,0,200,K-003832,뉴로메드정(옥시라세탐),Neuromed Tab. 800mg,http://connectdi.com/design/img/drug/1NXVKYFvlXN.jpg,옥시라세탐,Oxiracetam,"정제, 저작정",고려제약(주),Korean Drug,,,199201807,19920311,[01190]기타의 중추신경용약,전문의약품,"642800190,A15901341",이 약은 백색의 장방형 정제이다,장방형,6.3,17.7,7.5,NR800,분할선,하양,,20041222,나정,20190419
129580,"[517, 263, 310, 418]",3831,4863,1276,K-003351-003832-038162_0_2_0_2_70_000_200.png,976,1280,K-003351-003832-038162_0_2_0_2_70_000_200.png,K-003832,정상알약,연회색 배경,앞면,주백색,70,0,200,K-003832,뉴로메드정(옥시라세탐),Neuromed Tab. 800mg,http://connectdi.com/design/img/drug/1NXVKYFvlXN.jpg,옥시라세탐,Oxiracetam,"정제, 저작정",고려제약(주),Korean Drug,,,199201807,19920311,[01190]기타의 중추신경용약,전문의약품,"642800190,A15901341",이 약은 백색의 장방형 정제이다,장방형,6.3,17.7,7.5,NR800,분할선,하양,,20041222,나정,20190419
57984,"[581, 612, 192, 302]",38161,4867,1277,K-003351-003832-038162_0_2_0_2_75_000_200.png,976,1280,K-003351-003832-038162_0_2_0_2_75_000_200.png,K-038162,정상알약,연회색 배경,앞면,주백색,75,0,200,K-038162,로수바미브정 10/20mg,Rosuvamibe Tab. 10/20mg,http://connectdi.com/design/img/drug/147427180466400018.jpg,로수바스타틴칼슘|에제티미브,Ezetimibe| Rosuvastatin Calcium,"정제, 저작정",(주)유한양행,Yuhan,,,201600318,20160119,[02180]동맥경화용제,전문의약품,642104800,분홍색의 달걀형 필름코팅정,타원형,5.0,11.5,6.6,RE20,Y분할선H,분홍,,20160414,필름코팅정,20190805
56810,"[166, 291, 190, 299]",38161,4866,1276,K-003351-003832-038162_0_2_0_2_70_000_200.png,976,1280,K-003351-003832-038162_0_2_0_2_70_000_200.png,K-038162,정상알약,연회색 배경,앞면,주백색,70,0,200,K-038162,로수바미브정 10/20mg,Rosuvamibe Tab. 10/20mg,http://connectdi.com/design/img/drug/147427180466400018.jpg,로수바스타틴칼슘|에제티미브,Ezetimibe| Rosuvastatin Calcium,"정제, 저작정",(주)유한양행,Yuhan,,,201600318,20160119,[02180]동맥경화용제,전문의약품,642104800,분홍색의 달걀형 필름코팅정,타원형,5.0,11.5,6.6,RE20,Y분할선H,분홍,,20160414,필름코팅정,20190805
113847,"[117, 157, 277, 411]",29344,3795,1001,K-001900-016548-024850-029345_0_2_0_2_70_000_200.png,976,1280,K-001900-016548-024850-029345_0_2_0_2_70_000_200.png,K-029345,정상알약,연회색 배경,앞면,주백색,70,0,200,K-029345,비모보정 500/20mg,Vimovo Tab. 500/20mg,http://connectdi.com/design/img/drug/154661642891500031.jpg,나프록센|에스오메프라졸마그네슘삼수화물,Esomeprazole Magnesium Trihydrate| Naproxen,"정제, 저작정",한국아스트라제네카(주),Astrazeneca Korea,,,201200417,20120119,[01140]해열.진통.소염제,전문의약품,650700800,핵정과 외핵으로 이루어진 양면이 볼록한 타원형의 노란색 필름코팅 정제    ,타원형,7.0,18.0,10.0,500/20,,노랑,,20120223,필름코팅정,20210713
128820,"[588, 677, 285, 452]",29344,3797,1002,K-001900-016548-024850-029345_0_2_0_2_75_000_200.png,976,1280,K-001900-016548-024850-029345_0_2_0_2_75_000_200.png,K-029345,정상알약,연회색 배경,앞면,주백색,75,0,200,K-029345,비모보정 500/20mg,Vimovo Tab. 500/20mg,http://connectdi.com/design/img/drug/154661642891500031.jpg,나프록센|에스오메프라졸마그네슘삼수화물,Esomeprazole Magnesium Trihydrate| Naproxen,"정제, 저작정",한국아스트라제네카(주),Astrazeneca Korea,,,201200417,20120119,[01140]해열.진통.소염제,전문의약품,650700800,핵정과 외핵으로 이루어진 양면이 볼록한 타원형의 노란색 필름코팅 정제    ,타원형,7.0,18.0,10.0,500/20,,노랑,,20120223,필름코팅정,20210713
128576,"[613, 714, 287, 448]",29344,3796,1000,K-001900-016548-024850-029345_0_2_0_2_90_000_200.png,976,1280,K-001900-016548-024850-029345_0_2_0_2_90_000_200.png,K-029345,정상알약,연회색 배경,앞면,주백색,90,0,200,K-029345,비모보정 500/20mg,Vimovo Tab. 500/20mg,http://connectdi.com/design/img/drug/154661642891500031.jpg,나프록센|에스오메프라졸마그네슘삼수화물,Esomeprazole Magnesium Trihydrate| Naproxen,"정제, 저작정",한국아스트라제네카(주),Astrazeneca Korea,,,201200417,20120119,[01140]해열.진통.소염제,전문의약품,650700800,핵정과 외핵으로 이루어진 양면이 볼록한 타원형의 노란색 필름코팅 정제    ,타원형,7.0,18.0,10.0,500/20,,노랑,,20120223,필름코팅정,20210713
27641,"[685, 807, 131, 211]",1899,3793,1001,K-001900-016548-024850-029345_0_2_0_2_70_000_200.png,976,1280,K-001900-016548-024850-029345_0_2_0_2_70_000_200.png,K-001900,정상알약,연회색 배경,앞면,주백색,70,0,200,K-001900,보령부스파정 5mg,Buspar Tab. 5mg Boryung,http://connectdi.com/design/img/drug/1Mxwka5v0lL.jpg,부스피론염산염,Buspirone Hydrochloride,"정제, 저작정",보령제약(주),Boryung,,,198700706,19870323,[01170]정신신경용제,전문의약품,"641901280,A09302381",이약은 양면볼록한 장방형의 흰색정제이다,장방형,2.5,8.0,4.5,BSP,5,하양,,20070910,나정,20160825
25929,"[161, 257, 129, 201]",1899,3794,1002,K-001900-016548-024850-029345_0_2_0_2_75_000_200.png,976,1280,K-001900-016548-024850-029345_0_2_0_2_75_000_200.png,K-001900,정상알약,연회색 배경,앞면,주백색,75,0,200,K-001900,보령부스파정 5mg,Buspar Tab. 5mg Boryung,http://connectdi.com/design/img/drug/1Mxwka5v0lL.jpg,부스피론염산염,Buspirone Hydrochloride,"정제, 저작정",보령제약(주),Boryung,,,198700706,19870323,[01170]정신신경용제,전문의약품,"641901280,A09302381",이약은 양면볼록한 장방형의 흰색정제이다,장방형,2.5,8.0,4.5,BSP,5,하양,,20070910,나정,20160825
26000,"[182, 266, 130, 200]",1899,3792,1000,K-001900-016548-024850-029345_0_2_0_2_90_000_200.png,976,1280,K-001900-016548-024850-029345_0_2_0_2_90_000_200.png,K-001900,정상알약,연회색 배경,앞면,주백색,90,0,200,K-001900,보령부스파정 5mg,Buspar Tab. 5mg Boryung,http://connectdi.com/design/img/drug/1Mxwka5v0lL.jpg,부스피론염산염,Buspirone Hydrochloride,"정제, 저작정",보령제약(주),Boryung,,,198700706,19870323,[01170]정신신경용제,전문의약품,"641901280,A09302381",이약은 양면볼록한 장방형의 흰색정제이다,장방형,2.5,8.0,4.5,BSP,5,하양,,20070910,나정,20160825
48931,"[601, 252, 293, 167]",24849,3803,1001,K-001900-016548-024850-029345_0_2_0_2_70_000_200.png,976,1280,K-001900-016548-024850-029345_0_2_0_2_70_000_200.png,K-024850,정상알약,연회색 배경,앞면,주백색,70,0,200,K-024850,놀텍정 10mg,Noltec Tab. ,http://connectdi.com/design/img/drug/151706776344700001.jpg,일라프라졸,Ilaprazole,장용정제,일양약품(주),Ilyang Pharmaceutical,일양바이오팜(주),Ilyang Bio Pharm,200810688,20081028,[02320]소화성궤양용제,전문의약품,"641702920,A09506451",주황색의 타원형 장용성 필름코팅정제,타원형,4.28,11.4,5.8,Noltec 10,,주황,,20090616,장용성필름코팅정,20190912
51545,"[59, 856, 305, 169]",24849,3802,1002,K-001900-016548-024850-029345_0_2_0_2_75_000_200.png,976,1280,K-001900-016548-024850-029345_0_2_0_2_75_000_200.png,K-024850,정상알약,연회색 배경,앞면,주백색,75,0,200,K-024850,놀텍정 10mg,Noltec Tab. ,http://connectdi.com/design/img/drug/151706776344700001.jpg,일라프라졸,Ilaprazole,장용정제,일양약품(주),Ilyang Pharmaceutical,일양바이오팜(주),Ilyang Bio Pharm,200810688,20081028,[02320]소화성궤양용제,전문의약품,"641702920,A09506451",주황색의 타원형 장용성 필름코팅정제,타원형,4.28,11.4,5.8,Noltec 10,,주황,,20090616,장용성필름코팅정,20190912
49995,"[92, 894, 303, 165]",24849,3801,1000,K-001900-016548-024850-029345_0_2_0_2_90_000_200.png,976,1280,K-001900-016548-024850-029345_0_2_0_2_90_000_200.png,K-024850,정상알약,연회색 배경,앞면,주백색,90,0,200,K-024850,놀텍정 10mg,Noltec Tab. ,http://connectdi.com/design/img/drug/151706776344700001.jpg,일라프라졸,Ilaprazole,장용정제,일양약품(주),Ilyang Pharmaceutical,일양바이오팜(주),Ilyang Bio Pharm,200810688,20081028,[02320]소화성궤양용제,전문의약품,"641702920,A09506451",주황색의 타원형 장용성 필름코팅정제,타원형,4.28,11.4,5.8,Noltec 10,,주황,,20090616,장용성필름코팅정,20190912
57121,"[125, 813, 239, 239]",16547,3800,1001,K-001900-016548-024850-029345_0_2_0_2_70_000_200.png,976,1280,K-001900-016548-024850-029345_0_2_0_2_70_000_200.png,K-016548,정상알약,연회색 배경,앞면,주백색,70,0,200,K-016548,가바토파정 100mg,Gabatopa Tab. 100mg,,토피라메이트,Topiramate,"정제, 저작정",동아에스티(주),Dong-A St,,,200500251,20050628,[01130]항전간제,전문의약품,"642500020,A01508461",,,0.0,0.0,0.0,,,,,,,
51075,"[599, 212, 227, 225]",16547,3798,1002,K-001900-016548-024850-029345_0_2_0_2_75_000_200.png,976,1280,K-001900-016548-024850-029345_0_2_0_2_75_000_200.png,K-016548,정상알약,연회색 배경,앞면,주백색,75,0,200,K-016548,가바토파정 100mg,Gabatopa Tab. 100mg,,토피라메이트,Topiramate,"정제, 저작정",동아에스티(주),Dong-A St,,,200500251,20050628,[01130]항전간제,전문의약품,"642500020,A01508461",,,0.0,0.0,0.0,,,,,,,
53562,"[623, 220, 237, 226]",16547,3799,1000,K-001900-016548-024850-029345_0_2_0_2_90_000_200.png,976,1280,K-001900-016548-024850-029345_0_2_0_2_90_000_200.png,K-016548,정상알약,연회색 배경,앞면,주백색,90,0,200,K-016548,가바토파정 100mg,Gabatopa Tab. 100mg,,토피라메이트,Topiramate,"정제, 저작정",동아에스티(주),Dong-A St,,,200500251,20050628,[01130]항전간제,전문의약품,"642500020,A01508461",,,0.0,0.0,0.0,,,,,,,
34410,"[410, 193, 185, 186]",3350,5668,1494,K-003351-018147-021325_0_2_0_2_90_000_200.png,976,1280,K-003351-018147-021325_0_2_0_2_90_000_200.png,K-003351,정상알약,연회색 배경,앞면,주백색,90,0,200,K-003351,일양하이트린정 2mg,Hytrin Tab. 2mg Ilyang,http://connectdi.com/design/img/drug/147765842976900148.jpg,테라조신염산염수화물,Terazosin Hydrochloride Hydrate,"정제, 저작정",일양약품(주),Ilyang Pharmaceutical,,,199101125,19910626,[02590]기타의 비뇨생식기관 및 항문용약,전문의약품,"641702010,A09503981",오랜지색 또는 노란색의 원형정제.,원형,2.76,7.01,7.01,I분할선Y,HT,주황,,20041222,나정,20170328
37288,"[638, 810, 158, 236]",21324,5665,1494,K-003351-018147-021325_0_2_0_2_90_000_200.png,976,1280,K-003351-018147-021325_0_2_0_2_90_000_200.png,K-021325,정상알약,연회색 배경,앞면,주백색,90,0,200,K-021325,아토르바정 10mg,Atorva Tab. 10mg,http://connectdi.com/design/img/drug/152035092098100027.jpg,아토르바스타틴칼슘,Atorvastatin Calcium,"정제, 저작정",(주)유한양행,Yuhan,,,200705992,20070525,[02180]동맥경화용제,전문의약품,"642100980,A04507081",흰색의 타원형 필름코팅정,타원형,3.83,9.7,5.08,YH,10,하양,,20080417,필름코팅정,20190805
